1,0,,min,0.151346114,min,1.416922556,Old x values,0.151346114,1.416922556,,Old from Kaitlyn,3.037243229,,Old probs not normalized,0
60.00753375,0,,max,0.839204903,max,6.905655404,,0.155405405,1.430228424,,,3.153023558,,,0
138.8111629,0.013227513,,a,14536.41381,a,1821.731951,,0.160826524,1.448193267,,,3.243039447,,,0.007751938
217.5386502,0.026455027,,b,-2199.029742,b,-2580.253093,,0.166242405,1.466366077,,,3.335504521,,,0.015503876
276.7746092,0.052910053,,,,,,,0.17031741,1.48018981,,,3.430730072,,,0.031007752
335.9344409,0.072751323,,,,,,,0.174387178,1.494125845,,,3.528674224,,,0.042635659
395.1703999,0.099206349,,,,,,,0.178462183,1.508211275,,,3.595822455,,,0.058139535
454.4063589,0.125661376,,,,,,,0.182537188,1.522429491,,,3.66438105,,,0.073643411
494.0746622,0.158730159,,,,,,,0.18526608,1.532025803,,,3.76913209,,,0.093023256
533.8191073,0.198412699,,,,,,,0.18800021,1.541701198,,,3.805169251,,,0.11627907
593.131208,0.231481482,,,,,,,0.192080453,1.556253901,,,3.805857695,,,0.135658915
613.1556995,0.264550265,,,,,,,0.193457993,1.561198024,,,3.841967969,,,0.15503876
613.5363936,0.297619048,,,,,,,0.193484182,1.561292171,,,3.878701524,,,0.174418605
633.4086162,0.317460318,,,,,,,0.194851247,1.566214524,,,3.879262912,,,0.186046512
653.4331076,0.350529101,,,,,,,0.196228787,1.571190292,,,3.915927974,,,0.205426357
653.73766,0.376984128,,,,,,,0.196249738,1.57126609,,,3.990445376,,,0.220930233
673.5337409,0.390211641,,,,,,,0.197611565,1.576200878,,,4.028890073,,,0.228682171
713.2020442,0.423280424,,,,,,,0.200340457,1.586136127,,,4.067557982,,,0.248062016
733.3788192,0.469576719,,,,,,,0.201728473,1.591213567,,,4.106448431,,,0.275193798
753.4794524,0.509259259,,,,,,,0.203111251,1.596288008,,,4.146010724,,,0.298449612
773.5039439,0.542328042,,,,,,,0.204488791,1.601359317,,,4.225059307,,,0.317829457
793.6807188,0.588624338,,,,,,,0.205876807,1.606485489,,,4.305615045,,,0.34496124
833.4251639,0.628306878,,,,,,,0.208610937,1.616631129,,,4.387865429,,,0.368217054
873.1695945,0.667989418,,,,,,,0.211345066,1.626840839,,,4.429658106,,,0.391472868
912.9901668,0.714285714,,,,,,,0.214084433,1.637134773,,,4.472010642,,,0.418604651
932.938531,0.74074074,,,,,,,0.215456736,1.642316046,,,4.514768117,,,0.434108527
952.9630225,0.773809524,,,,,,,0.216834276,1.647533583,,,4.643996587,,,0.453488372
972.987514,0.806878307,,,,,,,0.218211816,1.652767697,,,4.776924028,,,0.472868217
1032.375756,0.846560846,,,,,,,0.222297297,1.66838892,,,4.867473353,,,0.496124031
1091.763999,0.886243386,,,,,,,0.226382778,1.684157788,,,4.959918545,,,0.519379845
1131.280019,0.906084656,,,,,,,0.229101194,1.69473264,,,5.148619065,,,0.531007752
1170.87218,0.932539683,,,,,,,0.231824848,1.705394461,,,5.394426963,,,0.546511628
1249.447399,0.932539683,,,,,,,0.237230254,1.726753138,,,5.547629892,,,0.546511628
1347.590258,0.925925926,,,,,,,0.243981772,1.75380689,,,5.703119976,,,0.542635659
1406.521679,0.925925926,,,,,,,0.248035827,1.770254989,,,5.703945423,,,0.542635659
1464.691698,0.85978836,,,,,,,0.252037503,1.786641852,,,5.704564587,,,0.503875969
1464.99625,0.886243386,,,,,,,0.252058454,1.786728044,,,5.755981928,,,0.519379845
1465.224661,0.906084656,,,,,,,0.252074167,1.78679269,,,5.80912367,,,0.531007752
1484.107084,0.83994709,,,,,,,0.253373141,1.792144984,,,5.916669489,,,0.492248062
1503.446329,0.813492063,,,,,,,0.254703541,1.797643385,,,5.917311745,,,0.476744186
1542.048677,0.753968254,,,,,,,0.257359103,1.808669033,,,6.082723166,,,0.441860465
1542.277103,0.773809524,,,,,,,0.257374817,1.808734477,,,6.083603556,,,0.453488372
1600.294837,0.694444444,,,,,,,0.261366017,1.825433503,,,6.138659417,,,0.406976744
1600.59939,0.720899471,,,,,,,0.261386968,1.825521566,,,6.195110053,,,0.42248062
1619.557955,0.661375661,,,,,,,0.26269118,1.831011955,,,6.310714994,,,0.387596899
1638.821058,0.628306878,,,,,,,0.264016342,1.836607451,,,6.368517414,,,0.368217054
1677.727973,0.595238095,,,,,,,0.266692856,1.847961232,,,6.48759298,,,0.348837209
1696.914935,0.555555555,,,,,,,0.26801278,1.853586168,,,6.607699479,,,0.325581395
1735.897992,0.529100528,,,,,,,0.270694532,1.865067404,,,6.608416745,,,0.310077519
1774.50034,0.469576719,,,,,,,0.273350094,1.87650659,,,6.668704649,,,0.275193798
1774.728765,0.489417989,,,,,,,0.273365808,1.876574489,,,6.730273046,,,0.286821705
1793.839585,0.443121692,,,,,,,0.274680494,1.882263818,,,6.855616441,,,0.259689922
1813.178844,0.416666667,,,,,,,0.276010895,1.888038713,,,7.048787101,,,0.244186047
1852.009618,0.376984128,,,,,,,0.278682171,1.899687526,,,7.180322233,,,0.220930233
1910.484188,0.337301588,,,,,,,0.282704798,1.917365011,,,7.382909245,,,0.197674419
1949.391103,0.304232805,,,,,,,0.285381312,1.92921803,,,7.591212086,,,0.178294574
2007.941816,0.271164022,,,,,,,0.289409177,1.947193795,,,7.733149027,,,0.158914729
2066.492528,0.238095239,,,,,,,0.293437042,1.965337053,,,7.951045916,,,0.139534884
2105.47557,0.211640212,,,,,,,0.296118793,1.977510477,,,8.407560843,,,0.124031008
